
-----------------------------------------------------------------------------
	######## CHOSEN CSMA TECHNIQUE IS : ONE PERSISTENT METHOD ########
-----------------------------------------------------------------------------

10/11/2021 12:44:38 SENDER-2 starts sending data to RECEIVER2
10/11/2021 12:44:38 SENDER-1 starts sending data to RECEIVER1
10/11/2021 15:14:37 SENDER-5    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:38 RECEIVER-15  ||  PACKET RECEIVED

10/11/2021 15:14:38 SENDER-1    ||  PACKET 4 SENT TO CHANNEL
10/11/2021 15:14:38 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-14    ||  PACKET 5 SENT TO CHANNEL
10/11/2021 15:14:38 SENDER-10    ||  WAITING
10/11/2021 15:14:38 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-11    ||  COLLISION OCCURED
10/11/2021 15:14:38 SENDER-2    ||  COLLISION OCCURED
10/11/2021 15:14:38 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:38 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-5    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:39 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 15:14:39 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-6    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:39 RECEIVER-14  ||  PACKET RECEIVED

10/11/2021 15:14:39 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-4    ||  WAITING
10/11/2021 15:14:39 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:39 SENDER-12    ||  PACKET 6 SENT TO CHANNEL
10/11/2021 15:14:39 SENDER-13    ||  PACKET 5 SENT TO CHANNEL
10/11/2021 15:14:39 SENDER-8    ||  PACKET 3 SENT TO CHANNEL
10/11/2021 15:14:40 SENDER-5    ||  WAITING
10/11/2021 15:14:40 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-2    ||  WAITING
10/11/2021 15:14:40 SENDER-11    ||  WAITING
10/11/2021 15:14:40 SENDER-9    ||  WAITING
10/11/2021 15:14:40 SENDER-3    ||  PACKET 2 SENT TO CHANNEL
10/11/2021 15:14:40 SENDER-16    ||  WAITING
10/11/2021 15:14:40 SENDER-10    ||  WAITING
10/11/2021 15:14:40 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:40 SENDER-7    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:40 RECEIVER-8  ||  PACKET RECEIVED

10/11/2021 15:14:41 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-2    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:41 RECEIVER-12  ||  PACKET RECEIVED

10/11/2021 15:14:41 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:41 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-7    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:42 RECEIVER-13  ||  PACKET RECEIVED

10/11/2021 15:14:42 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:42 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-11    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:43 RECEIVER-3  ||  PACKET RECEIVED

10/11/2021 15:14:43 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-4    ||  WAITING
10/11/2021 15:14:43 SENDER-1    ||  PACKET 5 SENT TO CHANNEL
10/11/2021 15:14:43 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-7    ||  WAITING
10/11/2021 15:14:43 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-2    ||  PACKET 7 SENT TO CHANNEL
10/11/2021 15:14:43 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-16    ||  COLLISION OCCURED
10/11/2021 15:14:43 SENDER-9    ||  COLLISION OCCURED
10/11/2021 15:14:43 SENDER-15    ||  COLLISION OCCURED
10/11/2021 15:14:43 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:43 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-11    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:44 RECEIVER-1  ||  PACKET RECEIVED

10/11/2021 15:14:44 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:44 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-3    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:45 RECEIVER-2  ||  PACKET RECEIVED

10/11/2021 15:14:45 SENDER-4    ||  WAITING
10/11/2021 15:14:45 SENDER-8    ||  WAITING
10/11/2021 15:14:45 SENDER-13    ||  WAITING
10/11/2021 15:14:45 SENDER-12    ||  WAITING
10/11/2021 15:14:45 SENDER-7    ||  PACKET 2 SENT TO CHANNEL
10/11/2021 15:14:45 SENDER-11    ||  COLLISION OCCURED
10/11/2021 15:14:45 SENDER-4    ||  WAITING
10/11/2021 15:14:45 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-11    ||  WAITING
10/11/2021 15:14:45 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-10    ||  WAITING
10/11/2021 15:14:45 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-15    ||  WAITING
10/11/2021 15:14:45 SENDER-16    ||  PACKET 4 SENT TO CHANNEL
10/11/2021 15:14:45 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-9    ||  WAITING
10/11/2021 15:14:45 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-3    ||  WAITING
10/11/2021 15:14:45 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:45 SENDER-10    ||  PACKET 4 SENT TO CHANNEL
10/11/2021 15:14:45 SENDER-15    ||  WAITING
10/11/2021 15:14:45 SENDER-9    ||  COLLISION OCCURED
10/11/2021 15:14:45 SENDER-3    ||  COLLISION OCCURED
10/11/2021 15:14:46 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-4    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:46 RECEIVER-7  ||  PACKET RECEIVED

10/11/2021 15:14:46 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:46 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-14    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:47 RECEIVER-16  ||  PACKET RECEIVED

10/11/2021 15:14:47 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-13    ||  PACKET 6 SENT TO CHANNEL
10/11/2021 15:14:47 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:47 SENDER-11    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:47 RECEIVER-10  ||  PACKET RECEIVED

10/11/2021 15:14:47 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-1    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-13    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-6    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-12    ||  FOUND CHANNEL BUSY

10/11/2021 15:14:48 RECEIVER-13  ||  PACKET RECEIVED

10/11/2021 15:14:48 SENDER-1    ||  PACKET 6 SENT TO CHANNEL
10/11/2021 15:14:48 SENDER-13    ||  COLLISION OCCURED
10/11/2021 15:14:48 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:48 SENDER-13    ||  PACKET 7 SENT TO CHANNEL
10/11/2021 15:14:49 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-2    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-14    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-8    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-3    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-15    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-5    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-12    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-16    ||  WAITING
10/11/2021 15:14:49 SENDER-11    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-4    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-10    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-16    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-7    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-9    ||  FOUND CHANNEL BUSY
10/11/2021 15:14:49 SENDER-2    ||  FOUND CHANNEL BUSY
